200;60;0
200;61;1
200;62;0
200;63;0
200;64;0
200;65;1
200;66;3
200;67;2
200;68;2
200;69;6
200;70;9
200;71;18
200;72;17
200;73;26
200;74;44
200;75;52
200;76;63
200;77;93
200;78;127
200;79;164
200;80;188
200;81;223
200;82;287
200;83;307
200;84;380
200;85;401
200;86;400
200;87;406
200;88;342
200;89;325
200;90;235
200;91;195
200;92;130
200;93;102
200;94;39
200;95;18
200;96;14
200;97;4
200;98;4
200;99;0
200;100;1
200;101;0
200;102;0
200;103;0
200;104;0
200;105;0
200;106;0
200;107;0
200;108;0
200;109;3
200;110;1
200;111;2
200;112;1
200;113;5
200;114;4
200;115;5
200;116;8
200;117;8
200;118;10
200;119;12
200;120;11
200;121;15
200;122;13
200;123;16
200;124;2
200;125;8
200;126;7
200;127;2
200;128;4
200;129;2
200;130;2
200;131;1
10;0;3685
10;1;9715
10;2;11107
10;3;9708
10;4;6865
10;5;4122
10;6;2172
10;7;1056
10;8;498
10;9;189
10;10;89
10;11;33
10;12;14
10;13;0
10;14;2
10;15;2
10;16;0
10;17;0
10;18;0
10;19;0
10;20;0
10;21;0
10;22;0
10;23;0
10;24;0
10;25;0
10;26;0
10;27;0
10;28;0
10;29;0
10;30;0
10;31;0
10;32;0
10;33;0
10;34;0
10;35;0
10;36;0
10;37;0
10;38;0
10;39;0
10;40;0
10;41;0
10;42;0
10;43;0
10;44;0
10;45;0
10;46;0
10;47;0
10;48;0
10;49;0
10;50;0
10;51;0
10;52;0
10;53;0
10;54;0
10;55;0
10;56;0
10;57;0
10;58;0
10;59;0
10;60;0
10;61;0
10;62;0
10;63;0
10;64;0
10;65;0
10;66;0
10;67;0
10;68;0
10;69;0
10;70;0
10;71;0
10;72;0
10;73;0
10;74;0
10;75;0
10;76;0
10;77;0
10;78;1
10;79;0
10;80;1
10;81;4
10;82;1
10;83;12
10;84;32
10;85;58
10;86;111
10;87;158
10;88;253
10;89;353
10;90;320
10;91;287
10;92;173
10;93;92
10;94;45
10;95;18
10;96;6
10;97;0
10;98;1
10;99;0
10;100;0
10;101;0
10;102;0
10;103;0
10;104;0
10;105;0
10;106;0
10;107;0
10;108;0
10;109;0
10;110;0
10;111;0
10;112;0
10;113;0
10;114;0
10;115;0
10;116;0
10;117;0
10;118;0
10;119;0
10;120;0
10;121;1
10;122;0
10;123;0
10;124;0
10;125;1
10;126;4
10;127;5
10;128;3
10;129;1
10;130;0
10;131;2
300;0;393
300;1;1148
300;2;1938
300;3;2350
300;4;2839
300;5;3149
300;6;3204
300;7;3106
300;8;3201
300;9;2931
300;10;2566
300;11;2287
300;12;1962
300;13;1657
300;14;1368
300;15;1088
300;16;846
300;17;687
300;18;539
300;19;402
300;20;314
300;21;215
300;22;133
300;23;97
300;24;68
300;25;47
300;26;23
300;27;11
300;28;8
300;29;7
300;30;2
300;31;1
300;32;0
300;33;1
300;34;1
300;35;0
300;36;0
300;37;0
300;38;0
300;39;0
300;40;0
300;41;0
300;42;0
300;43;0
300;44;0
300;45;0
300;46;0
300;47;0
300;48;0
300;49;0
300;50;0
300;51;0
300;52;0
300;53;0
300;54;0
300;55;0
300;56;0
300;57;0
300;58;1
300;59;1
300;60;0
300;61;3
300;62;0
300;63;4
300;64;5
300;65;5
300;66;8
300;67;8
300;68;19
300;69;24
300;70;22
300;71;26
300;72;47
300;73;56
300;74;82
300;75;98
300;76;125
300;77;154
300;78;185
300;79;214
300;80;247
300;81;281
300;82;329
300;83;342
300;84;385
300;85;361
300;86;376
300;87;358
300;88;287
300;89;270
300;90;230
300;91;170
300;92;107
300;93;79
300;94;50
300;95;30
300;96;9
300;97;2
300;98;3
300;99;0
300;100;0
300;101;1
300;102;0
300;103;1
300;104;0
300;105;0
300;106;0
300;107;2
300;108;2
300;109;2
300;110;2
300;111;6
300;112;11
300;113;6
300;114;8
300;115;10
300;116;10
300;117;14
300;118;14
300;119;17
300;120;13
300;121;12
300;122;7
300;123;10
300;124;12
300;125;6
300;126;4
300;127;7
300;128;3
300;129;2
300;130;1
300;131;1
2000;0;1
2000;1;3
2000;2;3
2000;3;7
2000;4;3
2000;5;9
2000;6;9
2000;7;10
2000;8;9
2000;9;14
2000;10;10
2000;11;9
2000;12;14
2000;13;14
2000;14;17
2000;15;8
2000;16;7
2000;17;8
2000;18;6
2000;19;6
2000;20;9
2000;21;7
2000;22;2
2000;23;5
2000;24;3
2000;25;5
2000;26;3
2000;27;1
2000;28;4
2000;29;1
2000;30;0
2000;31;0
2000;32;1
2000;33;1
2000;34;0
2000;35;0
2000;36;0
2000;37;0
2000;38;0
2000;39;0
2000;40;0
2000;41;0
2000;42;0
2000;43;0
2000;44;0
2000;45;0
2000;46;0
2000;47;0
2000;48;0
2000;49;0
2000;50;0
2000;51;0
2000;52;0
2000;53;0
2000;54;0
2000;55;0
2000;56;0
2000;57;0
2000;58;0
2000;59;0
2000;60;1
2000;61;1
2000;62;1
2000;63;0
2000;64;1
2000;65;0
2000;66;0
2000;67;1
2000;68;0
2000;69;1
2000;70;1
2000;71;2
2000;72;2
2000;73;3
2000;74;1
2000;75;3
2000;76;0
2000;77;2
2000;78;4
2000;79;3
2000;80;2
2000;81;2
2000;82;1
2000;83;1
2000;84;1
2000;85;4
2000;86;1
2000;87;0
2000;88;0
2000;89;0
2000;90;2
2000;91;1
2000;92;2
2000;93;0
2000;94;0
2000;95;0
2000;96;0
2000;97;0
2000;98;0
2000;99;0
2000;100;0
2000;101;0
2000;102;0
2000;103;0
2000;104;0
2000;105;0
2000;106;0
2000;107;0
2000;108;0
2000;109;0
2000;110;0
2000;111;0
2000;112;0
2000;113;2
2000;114;0
2000;115;0
2000;116;0
2000;117;1
1000;0;73
1000;1;237
1000;2;428
1000;3;554
1000;4;713
1000;5;837
1000;6;955
1000;7;1006
1000;8;1122
1000;9;1150
1000;10;1194
1000;11;1206
1000;12;1152
1000;13;1149
1000;14;1113
1000;15;986
1000;16;1003
1000;17;811
1000;18;763
1000;19;738
1000;20;649
1000;21;565
1000;22;481
1000;23;426
1000;24;350
1000;25;294
1000;26;248
1000;27;202
1000;28;165
1000;29;136
1000;30;113
1000;31;56
1000;32;52
1000;33;50
1000;34;41
1000;35;31
1000;36;17
1000;37;17
1000;38;12
1000;39;7
1000;40;2
1000;41;6
1000;42;4
1000;43;3
1000;44;1
1000;45;3
1000;46;2
1000;47;2
1000;48;5
1000;49;2
1000;50;0
1000;51;1
1000;52;1
1000;53;1
1000;54;2
1000;55;3
1000;56;4
1000;57;5
1000;58;14
1000;59;12
1000;60;9
1000;61;19
1000;62;23
1000;63;22
1000;64;30
1000;65;39
1000;66;48
1000;67;55
1000;68;77
1000;69;68
1000;70;80
1000;71;106
1000;72;98
1000;73;129
1000;74;158
1000;75;176
1000;76;208
1000;77;212
1000;78;262
1000;79;225
1000;80;246
1000;81;249
1000;82;245
1000;83;226
1000;84;209
1000;85;190
1000;86;225
1000;87;160
1000;88;135
1000;89;126
1000;90;97
1000;91;70
1000;92;55
1000;93;49
1000;94;26
1000;95;18
1000;96;16
1000;97;15
1000;98;11
1000;99;12
1000;100;5
1000;101;5
1000;102;6
1000;103;3
1000;104;5
1000;105;4
1000;106;9
1000;107;15
1000;108;8
1000;109;11
1000;110;19
1000;111;19
1000;112;18
1000;113;21
1000;114;13
1000;115;13
1000;116;14
1000;117;13
1000;118;10
1000;119;9
1000;120;8
1000;121;5
1000;122;12
1000;123;6
1000;124;3
1000;125;0
1000;126;2
1000;127;1
50;0;1344
50;1;3660
50;2;5712
50;3;6398
50;4;6579
50;5;6095
50;6;5038
50;7;3979
50;8;2884
50;9;2046
50;10;1314
50;11;843
50;12;484
50;13;299
50;14;142
50;15;90
50;16;41
50;17;10
50;18;8
50;19;6
50;20;2
50;21;1
50;22;0
50;23;0
50;24;0
50;25;0
50;26;0
50;27;0
50;28;0
50;29;0
50;30;0
50;31;0
50;32;0
50;33;0
50;34;0
50;35;0
50;36;0
50;37;0
50;38;0
50;39;0
50;40;0
50;41;0
50;42;0
50;43;0
50;44;0
50;45;0
50;46;0
50;47;0
50;48;0
50;49;0
50;50;0
50;51;0
50;52;0
50;53;0
50;54;0
50;55;0
50;56;0
50;57;0
50;58;0
50;59;0
50;60;0
50;61;0
50;62;0
50;63;0
50;64;0
50;65;0
50;66;0
50;67;0
50;68;0
50;69;0
50;70;0
50;71;0
50;72;0
50;73;1
50;74;0
50;75;3
50;76;4
50;77;8
50;78;22
50;79;26
50;80;33
50;81;59
50;82;82
50;83;140
50;84;203
50;85;267
50;86;292
50;87;355
50;88;379
50;89;354
50;90;315
50;91;253
50;92;156
50;93;83
50;94;64
50;95;21
50;96;13
50;97;2
50;98;0
50;99;2
50;100;0
50;101;0
50;102;0
50;103;0
50;104;0
50;105;0
50;106;0
50;107;0
50;108;0
50;109;0
50;110;0
50;111;0
50;112;0
50;113;0
50;114;2
50;115;0
50;116;1
50;117;3
50;118;1
50;119;1
50;120;5
50;121;10
50;122;1
50;123;10
50;124;5
50;125;10
50;126;9
50;127;3
50;128;0
50;129;1
50;130;0
50;131;1
50;132;1
500;0;269
500;1;730
500;2;1176
500;3;1579
500;4;1892
500;5;2088
500;6;2304
500;7;2381
500;8;2389
500;9;2388
500;10;2255
500;11;2082
500;12;1913
500;13;1637
500;14;1469
500;15;1258
500;16;1146
500;17;859
500;18;719
500;19;551
500;20;525
500;21;400
500;22;333
500;23;208
500;24;158
500;25;131
500;26;85
500;27;74
500;28;48
500;29;34
500;30;23
500;31;19
500;32;16
500;33;8
500;34;6
500;35;3
500;36;1
500;37;0
500;38;0
500;39;0
500;40;0
500;41;0
500;42;0
500;43;0
500;44;0
500;45;0
500;46;0
500;47;0
500;48;0
500;49;0
500;50;0
500;51;0
500;52;0
500;53;0
500;54;0
500;55;0
500;56;0
500;57;0
500;58;0
500;59;2
500;60;0
500;61;6
500;62;2
500;63;10
500;64;10
500;65;18
500;66;22
500;67;24
500;68;32
500;69;33
500;70;49
500;71;59
500;72;71
500;73;93
500;74;131
500;75;139
500;76;170
500;77;203
500;78;243
500;79;283
500;80;272
500;81;309
500;82;334
500;83;377
500;84;361
500;85;371
500;86;344
500;87;285
500;88;261
500;89;217
500;90;167
500;91;158
500;92;86
500;93;81
500;94;28
500;95;23
500;96;10
500;97;10
500;98;3
500;99;1
500;100;1
500;101;0
500;102;3
500;103;0
500;104;2
500;105;4
500;106;1
500;107;5
500;108;6
500;109;9
500;110;10
500;111;11
500;112;11
500;113;9
500;114;9
500;115;9
500;116;11
500;117;9
500;118;14
500;119;8
500;120;15
500;121;12
500;122;10
500;123;10
500;124;6
500;125;7
500;126;6
500;127;2
500;128;0
500;129;1
700;0;171
700;1;446
700;2;742
700;3;1011
700;4;1265
700;5;1466
700;6;1658
700;7;1634
700;8;1866
700;9;1820
700;10;1720
700;11;1755
700;12;1566
700;13;1510
700;14;1397
700;15;1201
700;16;1128
700;17;1002
700;18;874
700;19;800
700;20;631
700;21;524
700;22;455
700;23;374
700;24;269
700;25;219
700;26;166
700;27;144
700;28;99
700;29;66
700;30;52
700;31;32
700;32;17
700;33;26
700;34;17
700;35;11
700;36;7
700;37;9
700;38;2
700;39;1
700;40;2
700;41;5
700;42;2
700;43;1
700;44;0
700;45;0
700;46;1
700;47;0
700;48;0
700;49;0
700;50;0
700;51;0
700;52;0
700;53;0
700;54;0
700;55;0
700;56;0
700;57;0
700;58;1
700;59;0
700;60;3
700;61;7
700;62;8
700;63;15
700;64;17
700;65;19
700;66;34
700;67;46
700;68;41
700;69;71
700;70;71
700;71;81
700;72;116
700;73;121
700;74;183
700;75;183
700;76;184
700;77;256
700;78;273
700;79;313
700;80;306
700;81;279
700;82;308
700;83;326
700;84;307
700;85;249
700;86;268
700;87;236
700;88;206
700;89;167
700;90;118
700;91;111
700;92;86
700;93;52
700;94;33
700;95;16
700;96;7
700;97;5
700;98;4
700;99;1
700;100;0
700;101;3
700;102;2
700;103;3
700;104;1
700;105;5
700;106;2
700;107;6
700;108;5
700;109;11
700;110;9
700;111;6
700;112;10
700;113;15
700;114;15
700;115;28
700;116;17
700;117;22
700;118;24
700;119;17
700;120;8
700;121;9
700;122;8
700;123;6
700;124;5
700;125;1
700;126;3
700;127;1
700;128;1
700;129;1
